airport_id,airport_name
4349,CAPE MAY COUNTY ARPT
4350,SALINA MUNICIPAL
4351,BETHEL ARPT
4352,GLADEWATER MUNICIPAL ARPT
4353,OCONEE COUNTY REGIONAL ARPT
4354,KETCHIKAN INTL ARPT
4355,TWEED-NEW HAVEN ARPT
4356,GALLATIN FIELD ARPT
4357,PINAL AIRPARK
4358,MARTHAS VINEYARD
4359,BROOKINGS MUNICIPAL ARPT
4360,EAST HAMPTON ARPT
4361,NATRONA COUNTY INTL
4362,FINDLAY ARPT
4363,ROGERS MUNICIPAL ARPT-CARTER FIELD
4364,FULLERTON MUNICIPAL ARPT
4365,ST CLAIR COUNTY INTL ARPT
4366,KINGS LAND O' LAKES ARPT
4367,RAPID CITY REGIONAL
4368,AURORA MUNICIPAL ARPT
4369,NORTH CENTRAL WEST VIRGINIA ARPT
4370,KONGIGANAK ARPT
4371,WESTERLY STATE ARPT
4372,CAPE GIRARDEAU MUNICIPAL
4373,KALAELOA ARPT JOHN RODGERS FIELD
4374,ERNEST A LOVE FIELD
4375,KENDALL-TAMIAMI EXECUTIVE ARPT
4376,GRAND RAPIDS/ITASCA COUNTY ARPT
4377,ADDINGTON FIELD ARPT
4378,WILLMAR MUNICIPAL
4379,MC ALLEN MILLER INTL
4380,PALESTINE MUNICIPAL ARPT
4381,WHEELER-SACK ARMY AIRFIELD
4382,CLEVELAND MUNICIPAL ARPT
4383,DEMOPOLIS MUNICIPAL ARPT
4384,NEW CENTURY AIRCENTER ARPT
4385,FORT DODGE REGIONAL
4386,ARNOLD PALMER REGIONAL
4387,BRANSON ARPT
4388,LAREDO INTL
4389,WENDOVER ARPT
4390,ALTOONA-BLAIR COUNTY
4391,REDDING MUNICIPAL
4392,BILLINGS LOGAN INTL
4393,PHOENIX-MESA GATEWAY
4394,COLD BAY ARPT
4395,DELTA COUNTY ARPT
4396,BOWERMAN ARPT
4397,KEY FLD
4398,BELLEVILLE MUNICIPAL
4399,MONROE COUNTY
4400,COLUMBIA REGIONAL
4401,FORT WORTH SPINKS ARPT
4402,PUNTA GORDA ARPT
4403,DULUTH INTL ARPT
4404,WILLIAM B HEILIG FIELD
4405,PHOENIX GOODYEAR ARPT
4406,JAMES CLEMENTS MUNICIPAL ARPT
4407,ALEXANDRIA INTL
4408,GARY CHICAGO INTL
4409,GREENVILLE DOWNTOWN ARPT
4410,RIO VISTA MUNICIPAL ARPT
4411,ELIZABETHTON MUNICIPAL ARPT
4412,CAPE COD COAST GUARD AIR STATION
4413,PRYOR FIELD REGIONAL ARPT
4414,CHARLES B WHEELER DOWNTOWN ARPT
4415,BARKLEY REGIONAL ARPT
4416,JACQUELINE COCHRAN REGIONAL ARPT
4417,BARROW COUNTY ARPT
4418,HAYWARD EXECUTIVE ARPT
4419,TUPELO MUNICIPAL
4420,MIDDLETON MUNI MOREY FIELD
4421,WACO REGIONAL ARPT
4422,CHESTERFIELD COUNTY ARPT
4423,CASTLE ARPT
4424,SKAGIT REGIONAL
4425,MERRILL FIELD ARPT
4426,GRAND CANYON NATIONAL
4427,REID-HILLVIEW ARPT OF SANTA CLARA CNTY
4428,BERZ-MACOMB ARPT
4429,FLYING CLOUD ARPT
4430,SOUTHWEST MINNESOTA REGIONAL ARPT
4431,BEMIDJI REGIONAL ARPT
4432,SPENCER MUNICIPAL AIRPORT
4433,GREATER PORTSMOUTH REGIONAL ARPT
4434,TOMPKINS COUNTY ARPT
4435,GREGG COUNTY ARPT
4436,GREENBRIER VALLEY ARPT
4437,WILEY POST ARPT
4438,LIMA ALLEN COUNTY
4439,MERLE K (MUDHOLE) SMITH ARPT
4440,SOUTHWEST MICHIGAN REGIONAL
4441,TACOMA NARROWS ARPT
4442,MATHIS FIELD (TX)
4443,GREENWOOD MUNICIPAL ARPT
4444,FAIRMONT MUNICIPAL ARPT
4445,NAPLES MUNICIPAL
4446,HOUSTON GULF ARPT
4447,MORAN FIELD ARPT
4448,MASON COUNTY ARPT (MI)
4449,ASHTABULA COUNTY
4450,COLEMAN A YOUNG MUNICIPAL ARPT
4451,MANSFIELD LAHM MUNICIPAL
4452,HERLONG ARPT
4453,CAPT FEAR REGIONAL JETPORT
4454,CARRABELLE-THOMPSON
4455,FRANCIS S GABRESKI ARPT
4456,HAWKINS ARPT
4457,CUBA MUNICIPAL ARPT
4458,PAGE FIELD ARPT
4459,MERRILL C MEIGS ARPT
4460,DECATUR ARPT
4461,TERRE HAUTE INTL ARPT-HULMAN FIELD
4462,CHARLOTTESVILLE-ALBEMARLE ARPT
4463,ELKHART MUNICIPAL ARPT
4464,KINSTON REGL JETPORT
4465,MT PLEASANT MUNICIPAL ARPT
4466,LIBERAL MUNICIPAL
4467,NORFOLK REGIONAL ARPT
4468,ESSEX COUNTY AIRPORT
4469,DANVILLE REGIONAL ARPT
4470,COLUMBUS MUNICIPAL ARPT (NE)
4471,SAN LUIS COUNTY REGIONAL ARPT
4472,PALMDALE REGIONAL ARPT
4473,STOCKTON METRO
4474,GUNNISON COUNTY
4475,LLANO MUNICIPAL ARPT
4476,CHARLOTTE-MONROE  EXECUTIVE ARPT
4477,W K KELLOGG ARPT
4478,FORT WORTH ALLIANCE
4479,ALBERT WHITTED
4480,STELLAR AIRPARK
4481,DESTIN-FORT WALTON BEACH ARPT
4482,CALGARY INTL
4483,DELAWARE COUNTY REGIONAL ARPT
4484,YAKIMA AIR TERMINAL
4485,RALEIGH EXEC JETPORT AT SANFORD-LEE CNTY ARPT
4486,DAVID'S ARPT
4487,BUFFALO AIRFIELD ARPT
4488,HAWKINS FIELD ARPT
4489,ASHE COUNTY
4490,NORTH PLATTE REGIONAL
4491,CLARK COUNTY REGIONAL ARPT (IN)
4492,KENT STATE UNIVERSITY
4493,CORTEZ MUNICIPAL ARPT
4494,SANTA MARIA PUBLIC
4495,SANTA FE MUNICIPAL
4496,MANITOWOC COUNTY ARPT
4497,LAKE HAVASU CITY ARPT
4498,BARNES MUNICIPAL ARPT
4499,RICKENBACKER INTL
4500,FORD ARPT
4501,PROVO MUNICIPAL ARPT
4502,FOUR CORNERS REGIONAL
4503,DELAND MUNICIPAL ARPT
4504,FORBES FIELD AIRPORT
4505,H L SONNY CALLAHAN ARPT
4506,WM FAIRCHILD INTL ARPT
4507,MID-DELTA REGIONAL
4508,ANN ARBOR MUNICIPAL
4509,TSTC WACO
4510,ST. CLOUD REGIONAL
4511,FAYETTVILLE MUNICIPAL
4512,BESSEMER ARPT
4513,BRENNER FIELD ARPT
4514,ANNISTON METROPOLITAN ARPT
4515,BLOCK ISLAND STATE
4516,CLEARVIEW AIRPARK
4517,MUIR ARMY AIRFIELD
4518,LAKE IN THE HILLS
4519,LOUISA COUNTY ARPT/FREEMAN FLD
4520,MEADOW LAKE ARPT
4521,JOHN F KENNEDY MEMORIAL
4522,TYONEK ARPT
4523,PEARLAND REGIONAL ARPT
4524,HURON REGIONAL ARPT
4525,NORTH LAS VEGAS
4526,SOUTHBRIDGE MUNICIPAL ARPT
4527,LARAMIE REGIONAL
4528,JOHNSTON ATOLL ARPT
4529,ROSEAU MUNI ARPT/RUDY BILLBERG FLD
4530,GAINESVILLE MUNICIPAL ARPT
4531,LITCHFIELD MUNICIPAL
4532,GRIFFING SANDUSKY ARPT
4533,PUT IN BAY
4534,WALDRONAIRE ARPT
4535,SANTA MONICA MUNICIPAL
4536,GREATER KANKAKEE ARPT
4537,GREELEY-WELD COUNTY ARPT
4538,ST. GEORGE  ARPT (AK)
4539,WORTHINGTON MUNICIPAL ARPT
4540,BEAVER COUNTY ARPT
4541,OHIO UNIVERSITY ARPT
4542,WINGS FIELD ARPT
4543,RIVERTON REGIONAL
4544,GILLETTE CAMPBELL CO
4545,EMMONAK ARPT
4546,BANGOR INTL
4547,CHESTER ARPT
4548,LYNCHBURG REGIONAL
4549,SPACE COAST REGIONAL
4550,SIDNEY MUNICIPAL AR[T
4551,PAGO PAGO INTL
4552,GNOSS FIELD ARPT
4553,SCOTTSDALE ARPT
4554,GARDEN CITY REGIONAL
4555,PAGE MUNICIPAL
4556,MILLVILLE MUNICIPAL ARPT
4557,ROSTRAVER
4558,MCCORD FIELD ARPT
4559,DYERSBURG REGIONAL ARPT
4560,ARCATA AIRPORT
4561,ORCAS ISLAND ARPT
4562,OLYMPIA ARPT
4563,ATHENS/BEN EPPS ARPT
4564,SAWYER INTL
4565,BIG PINEY-MARBLETON
4566,DEADHORSE ARPT
4567,OGDEN-HINCKLEY ARPT
4568,MIDDLE BASS-EAST POINT
4569,MEADOWS FIELD ARPT
4570,NEWTOK ARPT
4571,LT WARREN EATON ARPT
4572,DAVID WAYNE HOOKS MEMORIAL ARPT
4573,HOUSTON-SOUTHWEST ARPT
4574,MANKATO REGIONAL ARPT
4575,PETERSBURG JAMES A JOHNSON ARPT
4576,MUSKEGON COUNTY ARPT
4577,CREVE COEUR ARPT
4578,FLAGSTAFF PULLIAM
4579,ADIRONDAK REGIONAL ARPT
4580,OCEAN CITY MUNICIPAL  ARPT (MD)
4581,AUBURN-LEWISTON MUNICIPAL
4582,CARROLL COUNTY-TOLSON ARPT
4583,MIAMI COUNTY ARPT
4584,CAMARILLO
4585,RYAN FIELD ARPT
4586,MANDAN MUNICIPAL
4587,CHICO MUNICIPAL ARPT
4588,DUBOIS REGIONAL ARPT
4589,LEESBURG EXECUTIVE ARPT
4590,PORTLAND-TROUTDALE ARPT
4591,HOUSTON MEMORIAL ARPT
4592,SHREVEPORT DOWNTOWN ARPT
4593,LENAWEE COUNTY ARPT
4594,DOUBLE EAGLE II ARPT
4595,CEDAR MILLS
4596,PRICE COUNTY ARPT
4597,HATTIESBURG-LAUREL
4598,SOUTHERN ILLINOIS
4599,ROLLA NATIONAL ARPT
4600,RUTLAND STATE ARPT
4601,ALBERT LEA MUNICIPAL ARPT
4602,MOUNT HAWLEY
4603,FRENCH LICK MUNICIPAL ARPT
4604,QUINCY REGIONAL ARPT - BALDWIN FLD
4605,SPRINGFIELD BECKLEY MUNICIPAL
4606,ANDERSON REGIONAL
4607,OCEAN REEF CLUB
4608,MANSFIELD MUNICIPAL
4609,CHIPPEWA COUNTY INTL ARPT
4610,CHEFORNAK ARPT
4611,MARCO ISLAND ARPT
4612,SALINAS MUNICIPAL ARPT
4613,SUNDANCE AIRPARK
4614,HUSLIA ARPT
4615,JASPER COUNTY ARPT-BELL FIELD
4616,LAWRENCE MUNICIPAL ARPT (MA)
4617,JACK MCNAMARA FLD
4618,COLLIN COUNTY RGNL ARPT AT MCKINNEY
4619,NORTHAMPTON ARPT
4620,FAIRMONT MUNI-FRANKMAN FLD
4621,KONA INTL ARPT
4622,BRANDYWINE ARPT
4623,SKYHAVEN
4624,WINONA MUNICIPAL ARPT
4625,CROOKSTON MUNI ARPT-KIRKWOOD FIELD
4626,SOUTH VALLEY REGIONAL ARPT
4627,KICKAPOO DOWNTOWN ARPT
4628,LAKE HOOD (SPB)
4629,CLINTON COUNTY ARPT
4630,MADISONVILLE MUNICIPAL
4631,MASSEY RANCH AIRPARK
4632,ROBT J MILLER AIR PARK
4633,PETER O KNIGHT ARPT
4634,PALM BEACH COUNTY PARK ARPT
4635,VENANGO REGIONAL
4636,FRIEDMAN MEMORIAL
4637,SOUTHWEST WASHINGTON REGIONAL ARPT
4638,RIVERSIDE MUNICIPAL ARPT
4639,ISLESBORO
4640,IOWA FALLS MUNICIPAL ARPT
4641,FELTS FIELD ARPT
4642,DENTON MUNICIPAL ARPT
4643,MARIANNA MUNICIPAL ARPT
4644,MCCOOK MUNICIPAL ARPT
4645,HANCOCK COUNTY-BAR HARBOR
4646,FERGUS FALLS MUNICIPAL ARPT
4647,ANKENY REGIONAL
4648,BAUDETTE INTL ARPT
4649,DALLAS EXECUTIVE ARPT
4650,MURFREESBORO MUNICIPAL ARPT
4651,SPRINGERVILLE MUNICIPAL
4652,LAUGHLIN BULLHEAD INTL
4653,UNIV OF OKLAHOMA WESTHEIMER ARPT
4654,HEMET-RYAN ARPT
4655,OGDENSBURG INTL ARPT
4656,EGLIN AFB/NW FLORIDA REGIONAL ARPT
4657,PINE MOUNTAIN LAKE ARPT
4658,FRONT RANGE ARPT
4659,HARTFORD-BRAINARD ARPT
4660,FRANKLIN FIELD ARPT
4661,PETER PRINCE FIELD ARPT
4662,WEST BRANCH COMMUNITY ARPT
4663,KINGMAN
4664,PONCA CITY MUNICIPAL ARPT
4665,KNOXVILLE DOWNTOWN ISLAND ARPT
4666,ONA AIRPARK ARPT
4667,DANIEL FIELD ARPT
4668,DOVER AIR FORCE BASE
4669,JOHN H BATTEN ARPT
4670,BERMUDA DUNES ARPT
4671,MASON CITY MUNICIPAL
4672,KENAI MUNICIPAL ARPT
4673,SUNRIVER
4674,CHANDLER MUNICIPAL ARPT
4675,JEFFERSON COUNTY INTL
4676,MADISON COUNTY ARPT
4677,NEWARK-HEATH ARPT
4678,DODGE CITY REGIONAL ARPT
4679,PALO ALTO ARPT OF SANTA CLARA COUNTY
4680,GRATIOT COMMUNITY
4681,NORTHERN MAINE REGIONAL
4682,GREENWOOD LAKE ARPT
4683,HAYS REGIONAL
4684,CUSTER ARPT
4685,M GRAHAM CLARK - TANEY COUNTY ARPT
4686,RAMONA ARPT
4687,KILLEEN/FT HOOD REGIONAL
4688,RICHARD I BONG ARPT
4689,TRIPLE W ARPT
4690,WINSTON FIELD ARPT
4691,EDWARD F KNAPP STATE ARPT
4692,LEESBURG INTL ARPT
4693,ANIMAS AIR PARK
4694,LAKE CITY MUNICIPAL ARPT
4695,CRYSTAL ARPT
4696,ST GEORGE MUNICIPAL ARPT
4697,SOLDOTNA AIRPORT
4698,GILLESPIE COUNTY
4699,MARCH ARB ARPT
4700,BROOKS COUNTY
4701,FARMINGTON REGIONAL
4702,MIDDLE PENINSULA REGIONAL ARPT
4703,CLAYTON COUNTY ARPT- TARA FIELD
4704,PATUXENT RIVER NAS
4705,GENESEE COUNTY ARPT
4706,WASHINGTON COUNTY
4707,ANDREWS AIR FORCE BASE
4708,FLAGLER COUNTY ARPT
4709,BERT MOONEY
4710,DICKINSON-THEODORE ROOSEVELT RGNL
4711,FESTUS MEMORIAL ARPT
4712,PERRY COUNTY MUNICIPAL
4713,EASTERN OREGON REGIONAL ARPT
4714,GLENDALE MUNICIPAL ARPT
4715,FOWLER ARPT
4716,HEBER CITY MUNICIPAL
4717,PEARSON FIELD ARPT
4718,NORTH PALM BEACH CNTY GEN AVTN
4719,LAWRENCE J TIMMERMAN ARPT
4720,BOLINGBROOKS CLOW INTL
4721,UGNU-KUPARUK ARPT
4722,WASHINGTON COUNTY MEMORIAL
4723,NOME ARPT
4724,SOUTHEAST TEXAS REGIONAL ARPT
4725,MILLINGTON REGIONAL JETPORT ARPT
4726,DONALDSON CENTER ARPT
4727,CORDOVA MUNICIPAL ARPT
4728,LIVINGSTON COUNTY SPENCER J HARDY
4729,SCOTT AFB/MIDAMERICA
4730,KIRKSVILLE REGIONAL
4731,FORT COLLINS-LOVELAND
4732,HOMER ARPT
4733,VALKARIA
4734,HANA ARPT
4735,SEBRING REGIONAL ARPT
4736,HENDERSON CITY-COUNTY ARPT
4737,CHADRON MUNICIPAL ARPT
4738,NEW BEDFORD REGIONAL ARPT
4739,KIPNUK ARPT
4740,FREDERICK MUNICIPAL ARPT
4741,GRIFFISS INTL
4742,MANISTEE COUNTY-BLACKER ARPT
4743,MAGNOLIA MUNICIPAL
4744,ROCK HILL (YORK CO) BRYANT FLD
4745,MC GUIRE AIR FORCE BASE
4746,NIAGARA FALLS INTL
4747,MCCONNELL AIR FORCE BASE
4748,KIT CARSON COUNTY
4749,TRAVIS AIR FORCE BASE
4750,WATERTOWN
4751,NEW SMYRNA BEACH MUNICIPAL ARPT
4752,BRITTON MUNICIPAL ARPT SD
4753,LOGAN-CACHE ARPT
4754,ARLINGTON MUNICIPAL ARPT (TX)
4755,VISALIA MUNICIPAL ARPT
4756,PHILIP BILLARD MUNICIPAL ARPT
4757,MARSHFIELD MUNI/G HARLOW FLD
4758,RUSSELLVILLE REGIONAL ARPT
4759,COLES COUNTY MEMORIAL ARPT
4760,HARVEY FIELD
4761,ZAMPERINI FIELD ARPT
4762,POPLAR BLUFF MUNICIPAL
4763,WAYNESVILLE-ST ROBERT REGIONAL FORNEY FIELD
4764,HERNANDO COUNTY
4765,NEWPORT STATE ARPT
4766,VANDENBERG ARPT
4767,ENTERPRISE MUNICIPAL ARPT
4768,PROVINCETOWN MUNICIPAL ARPT
4769,HIGGINSVILLE INDUSTRIAL MUNICIPAL ARPT
4770,NORTH TEXAS REGIONAL ARPT
4771,SOUTHEAST IOWA REGIONAL ARPT
4772,CLAREMONT MUNICIPAL ARPT
4773,ONTARIO MUNICIPAL ARPT
4774,OPA-LOCKA EXECUTIVE ARPT
4775,CRAIG MUNICIPAL ARPT
4776,WILEY POST-WILL ROGERS MEM
4777,LEE'S SUMMIT MUNICIPAL ARPT
4778,WARSAW MUNICIPAL (IN)
4779,ALPENA COUNTY REG
4780,POMPANO BEACH AIRPARK
4781,ODESSA-SCHLEMEYER FIELD ARPT
4782,ALLIANCE MUNICIPAL ARPT
4783,GRANITE FALLS MUNICIPAL ARPT
4784,WASHINGTON EXECUTIVE ARPT HYDE FIELD
4785,LEA COUNTY REGIONAL ARPT
4786,OTTAWA/MACDONALD-CARTIER INTL
4787,GREAT BENT MUNICIPAL
4788,DELPHI MUNICIPAL ARPT
4789,CANYONLANDS FIELD
4790,BRAZORIA COUNTY ARPT
4791,VANCE BRAND ARPT
4792,STILLWATER REGIONAL ARPT
4793,BOLIVAR MUNICIPAL ARPT
4794,JOHNSTOWN-CAMBRIA
4795,SHOW LOW REGIONAL ARPT
4796,BALDWIN COUNTY ARPT
4797,KALAUPAPA ARPT
4798,MERCED MUNICIPAL
4799,NEWTON CITY/COUNTY ARPT
4800,PELLSTON REGIONAL
4801,SPRINGDALE MUNICIPAL ARPT
4802,BRUNSWICK GOLDEN ISLES
4803,SHALZ FIELD ARPT
4804,DILLINGHAM ARPT
4805,MESQUITE METRO ARPT
4806,FRANK WILEY FIELD ARPT
4807,GILLESPIE FIELD ARPT
4808,DELAWARE AIRPARK
4809,VICKSBURG TALLULAH REGIONAL ARPT
4810,WARREN FIELD ARPT
4811,WAUKESHA COUNTY ARPT
4812,MOUNT AIRY/SURRY COUNTY ARPT
4813,GENERAL WM J FOX AIRFIELD
4814,ROWAN COUNTY ARPT
4815,CINCINNATI-BLUE ASH ARPT
4816,WATERTOWN MUNICIPAL ARPT
4817,CEDAR CITY REGIONAL
4818,POTSDAM MUNICIPAL ARPT
4819,AUBURN-OPELIKA RG PITTS
4820,SCAMMON BAY AIRPORT
4821,GEORGETOWN MUNICIPAL ARPT
4822,SASKATOON/JOHN G. DIEFENBAKER INTL
4823,SHELL LAKE MUNICIPAL ARPT
4824,DEVILS LAKE REGIONAL ARPT
4825,GWINNER-ROGER MELROE FIELD ARPT
4826,SIDNEY-RICHLAND MUNICIPAL ARPT
4827,NORTHWEST FLORIDA BEACHES INTL
4828,BOLINDER FIELD - TOOELE VALLEY ARPT
4829,PRINCEVILLE ARPT
4830,CHEVRON USA INC SEAPLANE BASE
4831,LAWRENCE MUNICIPAL  ARPT (KS)
4832,TULIP CITY ARPT
4833,KNOX COUNTY REGIONAL
4834,GEORGE M BRYAN ARPT
4835,HARRISON COUNTY ARPT
4836,HAVRE CITY-COUNTY ARPT
4837,YAZOO COUNTY ARPT
4838,EAGLE COUNTY REGIONAL
4839,STENNIS INTL ARPT
4840,PAUL C MILLER-SPARTA ARPT
4841,MC KELLER FLD ARPT
4842,PITT-GREENVILLE ARPT
4843,DARE COUNTY REGIONAL ARPT
4844,TRACY MUNICIPAL ARPT
4845,HARDY-ANDERS FLD NATCHEZ-ADAMS CNTY
4846,GLACIER PARK INTL
4847,WAUPACA MUNICIPAL ARPT
4848,COLUMBIA GORGE REGIONAL ARPT
4849,VICTORIA INTL
4850,CORPUS CHRISTI NAS/TRUAX FIELD
4851,IMMOKALEE REGIONAL ARPT
4852,CHAUTAUQUA COUNTY/JAMESTOWN ARPT
4853,ANIAK AIRPORT
4854,WATERTOWN INTL ARPT
4855,DAVIS MONTHAN AIR FORCE BASE
4856,SHERIDAN COUNTY ARPT
4857,PALMYRA (COOPER) AIRPORT
4858,KENTMORR AIRPARK
4859,EAGLE CREEK AIRPARK
4860,RICHLAND ARPT
4861,BOB SIKES ARPT
4862,BOULDER CITY MUNICIPAL ARPT
4863,WEST PLAINS REGIONAL ARPT
4864,TUNICA MUNI ARPT
4865,THE FLORIDA KEYS MARATHON
4866,NORTH BIG HORN COUNTY ARPT
4867,MACKINAC COUNTY ARPT
4868,HUTCHINSON MUNICIPAL
4869,DELAWARE MUNICIPAL ARPT
4870,MEFFORD FIELD ARPT
4871,CRAWFORDSVILLE MUNI ARPT
4872,HICKORY REGIONAL ARPT
4873,QUINN FIELD ARPT
4874,MONTREAL INTL (MIRABEL)
4875,PORT GRAHAM ARPT
4876,MARANA REGIONAL ARPT
4877,MERRIT ISLAND ARPT
4878,GRAYSON COUNTY ARPT
4879,LAKE PALOURDE BASE HELIPORT
4880,CULPEPER REGIONAL ARPT
